"No","Id","Name","Status","Id","GUID","Name","Cron","Domain","Status","Account","Id","Profile Id","Data Pull","Id","Data Pull","Id","Data Pull","Id","Data Pull"
"480","602e284cc2954e001e38d234","Martin Chrysler (Texas)",0,"602e284ec2954e001e38d236","33916383","Martin Chrysler (Texas)","martinchrysler_net","martinchrysler.net",0,"smediaanalytic","UA-153112697-1","","","","","803663360063878","Yes","",""
"99","602e2751c2954e001e38cfff","Benson Group",0,"602e2753c2954e001e38d001","33916295","Benson Kia","bensonkia","bensonkia.com",1,"false","UA-146366686-20","","","","","538685533542258","Yes","",""
"571","602e24a0c2954e001e38c9df","Orange Media Group",0,"602e29f3c2954e001e38d5ce","33916087","Schimmer Ford of Peru","schimmerfordcom","schimmerford.com",1,"false","UA-63405506-1","","","","","239251190458174","Yes","",""
"466","61434e00dd30fec4d7ca9363","Loudon Motors Ford",1,"61434e03dd30fec4d7ca9368","33916014","Loudon Motors Ford","loudonmotorsfordnet","loudonmotorsford.net",1,"false","UA-179984697-87","","","","","2882972511934126","Yes","",""
"126","602e26cec2954e001e38cee5","Bruce Walters Ford Lincoln Kia",0,"5fb6c27d94138d001dfde4db","33915909","Bruce Walters Ford Lincoln Kia","brucewaltersford","brucewaltersford.net",1,"smediaanalytic","UA-143782155-12","198805025","Yes","699-317-3948","Yes","656649324823169","Yes","",""
"574","602e24a0c2954e001e38c9df","Orange Media Group",0,"602e2ae2c2954e001e38d7da","33915703","Bob Rohrman Hyundai Lafayette","rohrmanhyundaicom","rohrmanhyundai.com",1,"false","UA-171699954-27","","","","","1350470044990955","Yes","",""
"361","602e28a0c2954e001e38d2dd","Kia Shrewsbury",0,"602e28a2c2954e001e38d2df","33915618","Kia Shrewsbury","wagnerkiaofshrewsburycom","wagnerkiaofshrewsbury.com",1,"marshalsmedia","UA-154745040-31","209485605","Yes","","","1114282908903791","Yes","",""
"465","602e29c4c2954e001e38d56a","Longley Bros Inc - Longley Dodge Ram",0,"602e29c6c2954e001e38d56c","33915385","Longley Bros Inc - Longley Dodge Ram","longleybroscom","longleybros.com",1,"false","UA-161444828-4","","","285-950-5672","Yes","506286416727360","Yes","",""
"262","602e2a8fc2954e001e38d72d","Efird Chrysler Jeep Dodge",0,"602e2a91c2954e001e38d72f","33915263","Efird Chrysler Jeep Dodge","efirdchryslerjeepdodgecom","efirdchryslerjeepdodge.com",1,"false","UA-169324917-35","","","","","279070260117094","Yes","",""
"109","61dbc85be358d1963634dfcf","Bob Moore Auto Group",1,"61dbc85be358d1963634dfd3","33915220","Subaru of Midland Odessa","subarumidlandodessacom","subarumidlandodessa.com",1,"","","","","","","","","",""
"759","602e2a9dc2954e001e38d74a","Wyant (Lakeland Locations)",0,"602e2a9fc2954e001e38d74c","33915041","Lakeland Ford","lakelandfordpacom","lakelandfordpa.com",1,"false","UA-169324917-47","","","511-038-1617","Yes","554409171901620","Yes","",""
"272","602e239fc2954e001e38c791","FFUN Group",0,"602e23b2c2954e001e38c7b8","33915028","DriveNation","drivenation","drivenation.ca",1,"false","UA-60326068-3","","","788-942-5719","Yes","","","",""
"220","60126be1aa1fc3001e0bfd08","Crown Group",0,"60126bf2aa1fc3001e0bfd57","33914925","Winnipeg Honda","winnipeghondaca","winnipeghonda.ca",1,"smediaanalytic2","UA-87938904-1","218650859","Yes","708-908-4044","Yes","554862142044308","Yes","",""
"474","602e2221c2954e001e38c3e9","Mainline",1,"602e2223c2954e001e38c3eb","33914906","Mainline Chrysler Dodge Jeep Ram","mainlinechrysler","mainlinechrysler.ca",1,"false","UA-53732403-1","","","242-392-2065","Yes","958810130823617","Yes","156002886","Yes"
"369","5fb6cfe24a7927001d9f8c64","Knight Group",1,"5fb6c7ff94138d001dfde5d6","33914892","Crestview Chrysler","crestviewchrysler","crestviewchrysler.ca",1,"false","UA-84659146-1","","","430-403-1150","Yes","1096024753768820","Yes","156001388","Yes"
"661","602e2b7bc2954e001e38d917","Schwieters Group",0,"602e2b7dc2954e001e38d919","33914703","Schwieters Ford of Montevideo","schwietersfordcom","schwietersford.com",1,"false","UA-179984697-40","","","","","1096388740798385","Yes","",""
"426","602e2778c2954e001e38d05a","Linnihan Foy",0,"602e2810c2954e001e38d1ae","33914659","Carlock CJDR of Tupelo","carlockdodgetupelo","carlockdodgetupelo.com",0,"false","UA-146082375-2","","","","","522570811930638","Yes","",""
"567","602e24a0c2954e001e38c9df","Orange Media Group",0,"602e25f3c2954e001e38ccfd","33914561","Arlington Toyota","toyotaarlington","toyotaarlington.com",1,"false","UA-140422192-24","","","","","337396073636416","Yes","",""
"634","602e22a9c2954e001e38c543","Rohrman Auto Group",0,"602e22abc2954e001e38c545","33914390","Kenosha Nissan","kenoshanissan","kenoshanissan.com",1,"false","UA-55730564-1","","","","","1496562933714998","Yes","",""
"329","61434e4cdd30fec4d7ca94e0","Huffines",1,"61434e4edd30fec4d7ca94e5","33914193","Huffines Chrysler Jeep Dodge Ram Plano","huffineschryslerjeepdodgeramplanocom","huffineschryslerjeepdodgeramplano.com",1,"","","","","","","1503774593148329","Yes","",""
"237","602e27d2c2954e001e38d11c","Diesel Agency",0,"602e27dcc2954e001e38d138","33914143","Terrebonne Lincoln","terrebonnelincoln","terrebonnelincoln.com",0,"","","","","","","754676631622508","Yes","",""
"338","602e28dac2954e001e38d35b","Joe Cotton Ford",0,"602e28dcc2954e001e38d35d","33914137","Joe Cotton Ford","joecottonfordcom","joecottonford.com",1,"smediaanalytic","UA-157545294-5","210734007","Yes","592-032-9676","Yes","2574457362786476","Yes","",""
"425","602e2778c2954e001e38d05a","Linnihan Foy",0,"602e280cc2954e001e38d1a5","33914134","Carlock Nissan of Tupelo","carlocknissanoftupelo","carlocknissanoftupelo.com",0,"false","UA-146082375-6","","","","","762912944233490","Yes","",""
"423","602e2778c2954e001e38d05a","Linnihan Foy",0,"602e27cfc2954e001e38d113","33914089","Carlock CDJR of Tuscaloosa","carlockcdjroftuscaloosa","carlockoftuscaloosa.com",0,"smediaanalytic","UA-146088203-1","","","","","693054221171966","Yes","",""
"499","602e26b9c2954e001e38ceb7","Mike Burkart Ford Inc",0,"602e26bbc2954e001e38ceb9","33913982","Mike Burkart Ford Inc","mikeburkartford","mikeburkartford.com",1,"false","UA-143782155-5","","","820-283-7335","Yes","696135460845864","Yes","",""
"572","602e24a0c2954e001e38c9df","Orange Media Group",0,"602e29f7c2954e001e38d5d7","33913902","Spring Valley Ford","springvalleyfordcom","springvalleyford.com",1,"false","UA-85923041-1","","","","","219415402478337","Yes","",""
"660","602e229ac2954e001e38c51f","Schaumburg Lincoln",0,"602e229cc2954e001e38c521","33913889","Schaumburg Lincoln","schaumburglincoln","schaumburglincoln.com",1,"false","UA-6377702-36","","","780-300-5568","Yes","1496444863726805","Yes","",""
"427","602e2778c2954e001e38d05a","Linnihan Foy",0,"602e2814c2954e001e38d1b7","33913805","Carlock Toyota of Tupelo","carlocktoyotaoftupelo","carlocktoyotaoftupelo.com",0,"false","UA-146082375-5","","","","","607235736475364","Yes","",""
"514","602e2640c2954e001e38cdb1","Morrie's",0,"602e2786c2954e001e38d07a","33913759","Morries Minnetonka Subaru","minnetonkasubaru","minnetonkasubaru.com",1,"false","UA-147963671-13","","","798-761-1123","Yes","1855189821380542","Yes","",""
"431","602e2778c2954e001e38d05a","Linnihan Foy",0,"602e2aadc2954e001e38d76b","33913634","Lake Country Toyota","lakecountrytoyotacom","lakecountrytoyota.com",0,"","","","","","","","","",""
"303","602e2726c2954e001e38cf9f","Gulf Chrysler Dodge Jeep",0,"5e9770161033fe0e3268fd5a","33913529","Gulf Chrysler Dodge Jeep","gulfchryslerdodgejeep","gulfchryslerdodgejeep.net",1,"smediaanalytic","UA-52450387-1","204925346","Yes","","","1088562878199379","Yes","",""
"659","602e22aec2954e001e38c54f","Schaumburg Kia",0,"602e22b0c2954e001e38c551","33913468","Schaumburg Kia","schaumburgkia","schaumburgkia.com",1,"false","UA-6377702-33","","","582-562-7241","Yes","1496575113713780","Yes","",""
"463","602e265ec2954e001e38cdf5","Lombard Toyota",0,"602e2660c2954e001e38cdf7","33913467","Lombard Toyota","lombardtoyota","lombardtoyota.com",1,"false","UA-141626127-19","","","","","374797179814478","Yes","",""
"62","602e2bb8c2954e001e38d996","Auto Group South",1,"602e2bbac2954e001e38d998","33913399","Natchez Ford","natchezfordcom","natchezford.com",1,"false","UA-179984697-83","","","562-905-0044","Yes","447291239763950","Yes","",""
"512","602e2640c2954e001e38cdb1","Morrie's",0,"602e277ec2954e001e38d066","33913391","Mercedes Benz of St Paul","mercedesbenzofstpaul","mercedesbenzofstpaul.com",1,"false","UA-147963671-10","","","598-685-9711","Yes","2066258260273696","Yes","156003957","Yes"
"724","602e26d3c2954e001e38cef1","Toyota of Irving",0,"602e26d5c2954e001e38cef3","33913305","Toyota of Irving","toyotaofirving","toyotaofirving.com",1,"false","UA-30287048-3","","","","","263438127550245","Yes","",""
"686","602e2593c2954e001e38cc1d","Steele GMC Buick",0,"602e2595c2954e001e38cc1f","33650709","Steele GMC Buick","steelegmcbuick","steelegmcbuick.com",1,"smediaanalytic","UA-137985131-31","194293349","Yes","","","445457046262254","Yes","",""
"722","602e2598c2954e001e38cc28","Township Chevrolet",0,"602e259ac2954e001e38cc2a","33650699","Township Chevrolet","townshipchev","townshipchev.com",1,"smediaanalytic","UA-137985131-28","194288200","Yes","","","724240581325704","Yes","",""
"473","602e2b88c2954e001e38d930","MacIntyre Chevrolet",0,"602e2b8ac2954e001e38d932","33650690","MacIntyre Chevrolet","macintyrechevroletcom","macintyrechevrolet.com",1,"false","UA-179984697-43","","","187-816-5454","Yes","375682236959235","Yes","156004128","Yes"
"138","602e281dc2954e001e38d1cb","CYV Chevrolet Buick GMC LTD",0,"602e281fc2954e001e38d1cd","33650678","CYV Chevrolet Buick GMC LTD","cyvgm","cyvgm.ca",1,"smediaanalytic","UA-148906878-36","204501381","Yes","","","529588244275485","Yes","",""
"159","61434981dd30fec4d7c0e8aa","Carter Auto Group",1,"602e263dc2954e001e38cda8","33650660","Carter Burnaby GM","cartergm","cartergm.com",1,"false","UA-140422192-50","","","","","469523840459809","Yes","",""
"530","602e19c8c2954e001e3783a4","Murray Group",1,"602e2737c2954e001e38cfc3","33650639","Murray Buick GMC Penticton","murraygmpenticton","murraygmpenticton.ca",0,"false","UA-146366686-6","","","","","415810479291893","Yes","",""
"313","602e2a03c2954e001e38d5f4","Harris Oceanside Chev Buick GMC",0,"602e2a05c2954e001e38d5f6","33650633","Harris Oceanside Chev Buick GMC","harrisoceansidegmcom","harrisoceansidegm.com",1,"smediaanalytic","UA-161444828-19","214973594","Yes","549-232-4496","Yes","251846502649723","Yes","",""
"76","602e19b5c2954e001e378391","Bannister",1,"602e19c2c2954e001e37839c","33650624","Bannister Kelowna","bannisterkelowna","bannisterkelowna.com",1,"false","UA-81637209-49","","","252-687-9577","Yes","1246290985408862","Yes","",""
"79","602e19b5c2954e001e378391","Bannister",1,"602e257bc2954e001e38cbe6","33650623","Bannister GM Vernon","bannisters","bannisters.com",1,"false","UA-42073537-1","","","859-937-1576","Yes","395390771380985","Yes","",""
"748","602e220dc2954e001e38c3b6","Wheaton",1,"602e23aac2954e001e38c7a5","33650591","Wheaton Honda","wheatonhonda","wheatonhonda.com",1,"false","UA-113342254-23","","","586-868-6842","Yes","263437744646502","Yes","",""
"485","602e27acc2954e001e38d0cf","McDonald Chevrolet",0,"602e27aec2954e001e38d0d1","33650575","McDonald Chevrolet","mcdonaldchevrolet","mcdonaldchevrolet.ca",1,"false","UA-146366686-41","","","168-028-4295","Yes","2382504218681339","Yes","",""
"147","602e22bec2954e001e38c573","Canada Auto One Group",0,"602e2370c2954e001e38c724","33650574","Lakewood Chevrolet","lakewoodchev","lakewoodchev.com",1,"false","UA-9232802-11","","","","","306074816969999","Yes","",""
"746","602e220dc2954e001e38c3b6","Wheaton",1,"61434ca8dd30fec4d7ca76ac","33650567","Grande Prairie Wheaton Chevrolet","dougmarshallgmcom","gpchevrolet.com",1,"false","UA-159081726-3","","","411-852-6217","Yes","","","",""
"391","5fc87c33aec401001d0dbb84","Ledingham GM",0,"5fc87db3aec401001d0dbc1c","33650508","Ledingham GM","ledinghamgm","ledinghamgm.com",1,"false","UA-140422192-37","","","213-610-3468","Yes","377977272819701","Yes","156002829","Yes"
"204","602e2654c2954e001e38cddf","Colony Chevrolet GMC Buick",0,"602e2656c2954e001e38cde1","33650497","Colony Chevrolet GMC Buick","colonychevgmcbuick","colonychevgmcbuick.com",1,"false","UA-141626127-11","","","","","","","",""
"106","602e21ccc2954e001e38c313","Beyak Auto Group",1,"602e273cc2954e001e38cfce","33650455","Fort Frances GM","fortfrancesgm","fortfrancesgm.com",1,"false","UA-146366686-7","","","298-616-7164","Yes","357153135160541","Yes","156002977","Yes"
"678","5fc87be0aec401001d0dbb44","Southside Chevrolet",0,"5fc87beaaec401001d0dbb46","33650453","Southside Chevrolet","southsidechev","southsidechev.com",1,"false","UA-84033827-1","","","579-288-1433","Yes","1127962057241756","Yes","",""
"131","602e2ac4c2954e001e38d79e","Butler GM",0,"602e2ac6c2954e001e38d7a0","33650452","Butler GM","butlergmcom","butlergm.com",1,"false","UA-171699954-16","","","","","224113812321659","Yes","",""
"643","602e25adc2954e001e38cc5a","Roy Nichols Motors",0,"602e25afc2954e001e38cc5c","33650442","Roy Nichols Motors","roynicholsmotors","roynicholsmotors.com",1,"marshalsmedia","UA-70613531-1","112383560","Yes","486-972-8604","Yes","970430642994899","Yes","",""
"644","602e25c4c2954e001e38cc92","Royal Chevrolet Cadillac",1,"602e25c6c2954e001e38cc94","33650399","Royal Chevrolet Cadillac","royalchev","royalchev.com",1,"false","UA-137985131-43","","","","","1323843454455783","Yes","",""
"337","602e2a28c2954e001e38d649","Jim Wilson Chevrolet",1,"602e2a2ac2954e001e38d64b","33650363","Jim Wilson Chevrolet","jimwilsonchevroletcom","jimwilsonchevrolet.com",1,"false","UA-165690643-33","","","103-954-7597","Yes","294994924857120","Yes","",""
"322","602e2747c2954e001e38cfe9","Heuvelmans Chevrolet Buick GMC Cadillac",0,"602e2749c2954e001e38cfeb","33650359","Heuvelmans Chevrolet Buick GMC Cadillac","heuvelmanschev","heuvelmanschev.ca",1,"smediaanalytic","UA-146366686-14","201176591","Yes","","","888148194894321","Yes","",""
"332","602e257ec2954e001e38cbef","Huron Motor Products",1,"602e2580c2954e001e38cbf1","33650358","Huron Motor Products","hmpexeter","hmpexeter.com",1,"false","UA-115774864-1","","","","","300459047535158","Yes","",""
"299","602e21dcc2954e001e38c336","Georgian Chevrolet Buick GMC",1,"602e21dec2954e001e38c338","33650354","Georgian Chevrolet Buick GMC","georgianchevrolet","georgianchevrolet.com",1,"false","UA-42553815-40","","","479-206-4590","Yes","1068245406546755","Yes","156003034","Yes"
"121","602e2a4ec2954e001e38d6a1","Brian Cullen Motors",0,"602e2a50c2954e001e38d6a3","33650321","Brian Cullen Motors","briancullencom","briancullen.com",1,"smediaanalytic","UA-167380325-33","219471475","Yes","","","278957886593226","Yes","",""
"89","5fc87bf1aec401001d0dbb51","Barry Cullen Chevrolet Cadillac",0,"5fc87bfaaec401001d0dbb53","33650315","Barry Cullen Chevrolet Cadillac","barrycullen","barrycullen.com",1,"marshalsmedia","UA-66263818-1","106710587","Yes","922-323-8795","Yes","1439676096070349","Yes","",""
"560","602e2709c2954e001e38cf63","Northwest Chevrolet Buick GMC Cadillac of Bellingham",0,"602e270bc2954e001e38cf65","33355405","Northwest Chevrolet Buick GMC Cadillac of Bellingham","bellinghamchevy","bellinghamchevy.com",1,"false","UA-143782155-42","","","","","1084957581894885","Yes","",""
"284","602e25c9c2954e001e38cc9d","Folsom Buick GMC",1,"602e25cbc2954e001e38cc9f","33355306","Folsom Buick GMC","folsombuickgmc","folsombuickgmc.com",1,"false","UA-137985131-45","","","","","702264770192769","Yes","",""
"212","602e293fc2954e001e38d441","Countryside GM",0,"602e2941c2954e001e38d443","33354657","Countryside GM","countrysidegmcom","countrysidegm.com",1,"smediaanalytic","UA-157545294-25","211746147","Yes","","","2533234070250635","Yes","",""
"570","602e24a0c2954e001e38c9df","Orange Media Group",0,"602e29eec2954e001e38d5c5","33354629","Schimmer Chevy Buick","schimmergmcom","schimmergm.com",1,"false","UA-58522479-1","","","","","472755403265779","Yes","",""
"366","602e259dc2954e001e38cc33","Kirksville Motor Company",0,"602e259fc2954e001e38cc35","33354605","Kirksville Motor Company","kirksvillemotorcompany","kirksvillemotorcompany.com",1,"false","UA-137985131-35","","","389-534-3741","Yes","403342290501456","Yes","",""
"680","602e278ec2954e001e38d08d","Stan King Chevrolet",0,"602e2790c2954e001e38d08f","33354487","Stan King Chevrolet","stankinggmsuperstore","stankinggmsuperstore.com",1,"false","UA-146366686-31","","","","","755276221559455","Yes","",""
"651","602e2188c2954e001e38c26a","Sawyers Chevrolet",0,"602e218ac2954e001e38c26c","33354197","Sawyers Chevrolet","sawyerschevy","sawyerschevy.com",1,"false","UA-96122244-21","","","405-598-3335","Yes","1342940099077283","Yes","",""
"314","602e2600c2954e001e38cd1f","Hawkins Chevrolet",0,"602e2602c2954e001e38cd21","33353811","Hawkins Chevrolet","hawkinschevrolet","hawkinschevrolet.com",1,"false","UA-140422192-33","","","","","360078814865271","Yes","",""
"73","602e261ec2954e001e38cd63","Axelrod Buick GMC",0,"602e2620c2954e001e38cd65","33353692","Axelrod Buick GMC","axelrodbuickgmc","axelrodbuickgmc.com",1,"false","UA-42866640-1","","","","","617360305398308","Yes","",""
"596","602e269dc2954e001e38ce76","Performance Auto Group",1,"602e224ac2954e001e38c453","33033462","Performance Toyota Bountiful","toyotabountiful","toyotabountiful.com",1,"false","UA-91021639-19","","","345-074-3462","Yes","156713945556538","Yes","156002889","Yes"
"518","602e252bc2954e001e38cb2d","Moto United Draper",0,"602e252dc2954e001e38cb2f","33033447","Moto United Draper","motouniteddraper","motounitedsv.com",1,"smediaanalytic","UA-134636584-21","191645174","Yes","","","269152994035569","Yes","",""
"739","61434c69dd30fec4d7ca745e","Wasatch Trailer Sales",1,"61434c6bdd30fec4d7ca7463","33033357","Wasatch Trailer Sales","wasatchtrailercom","wasatchtrailer.com",1,"false","UA-156597236-29","","","","","522219475096417","Yes","",""
"585","602e28aac2954e001e38d2f1","Overland West Inc Group",1,"602e297ec2954e001e38d4cc","33033336","Hertz Layton","hertzlaytoncom","hertzlayton.com",1,"false","UA-159081726-11","","","240-680-5468","Yes","2853699321386290","Yes","",""
"688","602e285fc2954e001e38d25b","Stephen Wade",1,"602e2861c2954e001e38d25d","33033322","Stephen Wade Nissan","stephenwadenissancom","stephenwadenissan.com",0,"false","UA-151218577-35","","","","","525208891537648","Yes","",""
"699","602e2562c2954e001e38cbae","Sunburst Auto Sales Center",1,"602e2564c2954e001e38cbb0","33033076","Sunburst Auto Sales Center","sunburstautosales","sunburstautosales.com",1,"smediaanalytic","UA-134636584-44","192926805","Yes","541-253-2942","Yes","319538908685510","Yes","",""
"618","602e27b1c2954e001e38d0db","Regester Chevrolet",0,"602e27b3c2954e001e38d0dd","33030417","Regester Chevrolet","regesterchevrolet","regesterchevrolet.com",1,"false","UA-146366686-47","","","569-979-6088","Yes","621610971578704","Yes","",""
"328","602e2517c2954e001e38cb00","Hornbeck Chevrolet",0,"602e2519c2954e001e38cb02","33030341","Hornbeck Chevrolet","hornbeckchevrolet","hornbeckchevrolet.com",1,"false","UA-134636584-9","","","","","378729772950013","Yes","",""
"166","602e25e3c2954e001e38ccda","Centennial Auto Group",0,"602e25dac2954e001e38ccc2","32491275","Centennial Kia","centennialkia","centennialkia.ca",1,"false","UA-140422192-22","","","","","455964805219230","Yes","156003558","Yes"
"165","602e25e3c2954e001e38ccda","Centennial Auto Group",0,"602e25e0c2954e001e38cccf","32491274","Centennial Honda","centennialhonda","centennialhonda.com",1,"smediaanalytic","UA-140422192-23","195398567","Yes","669-642-1605","Yes","1995435217233033","Yes","156003557","Yes"
"326","602e26eac2954e001e38cf21","Hillside Chevrolet Buick GMC Cadillac",0,"602e26ecc2954e001e38cf23","32490995","Hillside Chevrolet Buick GMC Cadillac","hillsidechevrolet","hillsidechevrolet.com",1,"false","UA-143782155-29","","","511-357-7139","Yes","2376390112440826","Yes","",""
"164","602e25e3c2954e001e38ccda","Centennial Auto Group",0,"602e25e5c2954e001e38ccdc","32490993","Centennial Mazda","centennialmazda","centennialmazda.ca",1,"false","UA-137985131-49","","","","","835058723531189","Yes","156003554","Yes"
"167","602e25e3c2954e001e38ccda","Centennial Auto Group",0,"602e25d5c2954e001e38ccb6","32490992","Centennial Nissan of Charlottetown","centennialnissanofcharlottetown","centennialnissanofcharlottetown.com",1,"false","UA-137985131-47","","","","","853852954982809","Yes","156003555","Yes"
"123","602e271cc2954e001e38cf8a","Browns VW",0,"602e271ec2954e001e38cf8c","32490991","Browns VW","brownsvw","brownsvw.ca",1,"false","UA-143782155-49","","","","","566227414168030","Yes","",""
"92","602e2673c2954e001e38ce1f","Bathurst Toyota",0,"602e2675c2954e001e38ce21","32490960","bathursttoyotaca_fr","bathursttoyotaca","bathursttoyota.ca",1,"","","","","","","2362173664017500","Yes","",""
"744","602e2412c2954e001e38c894","Western Used Vehicles",0,"602e2414c2954e001e38c896","32429535","Western Used Vehicles","westernused","westernused.com",1,"false","UA-45425230-1","","","","","2179420509050020","Yes","",""
"524","602e268bc2954e001e38ce50","Move Metal Agency",0,"602e2b33c2954e001e38d883","31803362","Select iCar","selecticarcom","selecticar.com",1,"false","UA-171699954-89","","","","","339671760705293","Yes","",""
"701","602e2884c2954e001e38d2a6","Sunset Country Ford",0,"602e2886c2954e001e38d2a8","31803346","Sunset Country Ford","sunsetcountryfordcom","sunsetcountryford.com",1,"marshalsmedia","UA-154745040-11","208565760","Yes","","","","","",""
"383","5fb6cfe24a7927001d9f8c64","Knight Group",1,"61da9d79f9f9dd646f451786","31532532","Terrace Toyota","terracetoyotaca","terracetoyota.ca",1,"","","","","","","","","",""
"90","602e2659c2954e001e38cdea","Basant Motors",0,"602e265bc2954e001e38cdec","31532359","Basant Motors","basantmotors","basantmotors.com",1,"false","UA-141626127-18","","","","","","","",""
"206","61435011dd30fec4d7caa0ad","Company of Cars",1,"61434b63dd30fec4d7ca6ace","31532324","Surrey Mitsubishi","surreymitsubishi","surreymitsubishi.ca",1,"false","UA-146366686-3","","","","","464036647484524","Yes","",""
"541","602e234ac2954e001e38c6c3","Nelson",1,"602e2364c2954e001e38c702","31532234","Nelson Toyota","toyotasbynelson","toyotasbynelson.com",1,"false","UA-111241337-43","","","543-764-6037","Yes","1595397103831580","Yes","156003418","Yes"
"536","602e25fbc2954e001e38cd12","Nanaimo Honda",0,"602e25fdc2954e001e38cd14","31532223","Nanaimo Honda","nanaimohonda","nanaimohonda.com",1,"smediaanalytic","UA-140422192-34","195765597","Yes","489-752-6241","Yes","399815977274917","Yes","156002866","Yes"
"355","602e2837c2954e001e38d208","Kelowna Honda Powerhouse",1,"602e2839c2954e001e38d20a","31532121","Kelowna Honda Powerhouse","kelownahonda","kelownahonda.com",1,"smediaanalytic","UA-151218577-18","206317553","Yes","","","1794237644042527","Yes","",""
"743","602e2793c2954e001e38d098","Western RV Country",0,"602e2795c2954e001e38d09a","31532120","Western RV Country","westernrvcountry","westernrvcountry.com",1,"false","UA-146366686-32","","","","","2377049312364345","Yes","",""
"263","602e264fc2954e001e38cdd4","Elite Auto Centre",1,"602e2651c2954e001e38cdd6","31532059","Elite Auto Centre","eliteautocentre","eliteautocentre.ca",1,"false","UA-141626127-16","","","","","332935080714663","Yes","",""
"86","602e22f7c2954e001e38c5fa","Barnes Wheaton",0,"5fb6c42e94138d001dfde539","31532054","Barnes Harley-Davidson Victoria","barneshdvictoria","barneshd.com",1,"false","UA-48013392-10","","","","","2279682112262363","Yes","",""
"173","602e2535c2954e001e38cb45","Chatlead",0,"602e2537c2954e001e38cb47","31531999","Fernie Chrysler Dodge Jeep","ferniechrysler","ferniechrysler.ca",1,"smediaanalytic","UA-134636584-25","192042477","Yes","","","377737349764428","Yes","",""
"75","602e19b5c2954e001e378391","Bannister",1,"602e19b9c2954e001e378393","31531998","Bannister Honda","bannisterhonda","bannisterhonda.com",1,"smediawebmastertool","UA-91021639-35","142491119","Yes","426-078-4225","Yes","1246282678743026","Yes","156002883","Yes"
"80","602e19b5c2954e001e378391","Bannister",1,"602e25b3c2954e001e38cc66","31531944","Bannister Ford","bannisterford","bannisterford.com",1,"false","UA-122092463-22","","","310-828-5484","Yes","395977101248999","Yes","156002882","Yes"
"591","602e28d0c2954e001e38d347","Peace Country Toyota",0,"602e28d2c2954e001e38d349","31531941","Peace Country Toyota","peacecountrytoyotaca","peacecountrytoyota.ca",1,"smediaanalytic","UA-156597236-31","210354301","Yes","","","2493882630870070","Yes","",""
"18","602e22c3c2954e001e38c57f","Andre's Electronic Experts",0,"602e22c5c2954e001e38c581","31531844","Andre's Electronic Experts","andreselectronicexperts","andreselectronicexperts.com",1,"smediawebmastertool","UA-36553819-1","166078036","Yes","697-438-0109","Yes","1496422863729005","Yes","",""
"143","602e267dc2954e001e38ce33","Campbell River Toyota",0,"602e267fc2954e001e38ce35","31531821","Campbell River Toyota","campbellrivertoyota","campbellrivertoyota.com",1,"false","UA-141626127-32","","","","","351329315527524","Yes","",""
"300","602e2526c2954e001e38cb21","Get Away RV",0,"602e2528c2954e001e38cb23","31531766","Get Away RV","getawayrv","getawayrv.com",1,"false","UA-134636584-18","","","","","438106433597459","Yes","",""
"215","60126be1aa1fc3001e0bfd08","Crown Group",0,"60126be3aa1fc3001e0bfd0a","31531597","Crown Acura","crownacuraca","crownacura.ca",1,"smediaanalytic2","UA-87928706-1","218617956","Yes","152-616-2552","Yes","1363472857159210","Yes","",""
"219","60126be1aa1fc3001e0bfd08","Crown Group",0,"60126be9aa1fc3001e0bfd1e","31531592","Crown Mazda","crownmazdaca","crownmazda.ca",1,"smediaanalytic2","UA-87919601-1","218611782","Yes","942-245-3454","Yes","180775166598177","Yes","",""
"216","60126be1aa1fc3001e0bfd08","Crown Group",0,"60126be6aa1fc3001e0bfd14","31531588","Crown Honda","crownhondaca","crownhonda.ca",1,"smediaanalytic2","UA-87949201-1","218651161","Yes","977-691-8080","Yes","186137262479912","Yes","",""
"61","602e2417c2954e001e38c8a0","Auto Gallery of Winnipeg",0,"602e2419c2954e001e38c8a2","31531576","Auto Gallery of Winnipeg","autogalleryofwinnipeg","autogalleryofwinnipeg.com",1,"false","UA-169324917-12","","","453-629-0425","Yes","1952070524925830","Yes","",""
"217","60126be1aa1fc3001e0bfd08","Crown Group",0,"60126becaa1fc3001e0bfd30","31531559","Crown Nissan","crownnissanca","crownnissan.ca",1,"smediaanalytic2","UA-87912203-1","218615745","Yes","458-750-6676","Yes","2847742658582283","Yes","",""
"468","602e24c3c2954e001e38ca2f","Lussier Sales",0,"602e24c5c2954e001e38ca31","31531507","Lussier Sales","lussiersales","lussiersales.com",1,"false","UA-130939443-18","","","","","365104590704218","Yes","",""
"586","602e24b8c2954e001e38ca17","Pacific Motors",0,"602e24bac2954e001e38ca19","31531494","Pacific Motors","pacificmotors","pacificmotors.ca",1,"false","UA-130939443-6","","","238-183-3315","Yes","591572761273729","Yes","",""
"627","602e2630c2954e001e38cd91","Ride Time",0,"602e2a11c2954e001e38d613","31531481","Ride Time Digital Retailing Store","fastridetimeca","fast.ridetime.ca",1,"false","UA-161444828-36","","","249-096-4301","Yes","2304037796590775","Yes","",""
"745","602e24bdc2954e001e38ca24","Westside Sales Ltd",0,"602e24bfc2954e001e38ca26","31531465","Westside Sales Ltd","westsidesales","westsidesales.ca",1,"false","UA-130939443-8","","","","","317315362446641","Yes","",""
